user_id;departure_time;origin;destination
1167;00:10:32;842966.987225 6519878.761507;843703.726664 6519971.126841
1168;00:10:32;843409.824 6519795.0649;844351.726293 6519883.539212
1169;00:10:34;844593.286 6520218.2902;843239.396612 6520073.970101
1170;00:10:34;842872.935922 6520868.859801;842874.672878 6520886.775799
1171;00:10:35;844341.165194 6520945.856138;844359.524784 6519939.593822
1172;00:10:36;842872.935922 6520868.859801;844012.319007 6520299.783916
1173;00:10:36;843409.824 6519795.0649;843901.0703 6519866.5502
1174;00:10:37;844462.989651 6520644.367132;842930.346171 6520447.476392
1175;00:10:37;842872.935922 6520868.859801;844194.3295 6519860.1052
1176;00:10:38;843922.0026 6519835.9383;844480.5433 6520450.0164
1177;00:10:38;844404.4784 6519817.2823;843112.7044 6519866.9951
1178;00:10:38;844431.3324 6520823.2025;844359.524784 6519939.593822
1179;00:10:39;842966.987225 6519878.761507;843112.7044 6519866.9951
1180;00:10:39;843409.824 6519795.0649;842874.672878 6520886.775799
1181;00:10:39;844495.7187517999 6520217.839623;843703.726664 6519971.126841
1182;00:10:41;844341.165194 6520945.856138;844351.726293 6519883.539212
1183;00:10:41;842966.987225 6519878.761507;843312.089858 6521426.578666
1184;00:10:41;843409.824 6519795.0649;844512.440038 6520350.015032
1185;00:10:43;842872.935922 6520868.859801;843901.0703 6519866.5502
1186;00:10:43;844341.165194 6520945.856138;843112.7044 6519866.9951
1187;00:10:44;844593.286 6520218.2902;843312.089858 6521426.578666
1188;00:10:46;844593.286 6520218.2902;842874.672878 6520886.775799
1189;00:10:46;842872.935922 6520868.859801;844480.5433 6520450.0164
1190;00:10:47;844431.3324 6520823.2025;844351.726293 6519883.539212
1191;00:10:48;843824.621135 6520377.027349;843656.9246 6519834.1696
1192;00:10:49;844462.989651 6520644.367132;844359.524784 6519939.593822
1193;00:10:49;842872.935922 6520868.859801;844512.440038 6520350.015032
1194;00:10:49;843409.824 6519795.0649;842874.672878 6520886.775799
1195;00:10:49;844393.8087 6519808.1447;844359.524784 6519939.593822
1196;00:10:49;843637.4877 6519967.012;844351.726293 6519883.539212
1197;00:10:50;844462.989651 6520644.367132;844012.319007 6520299.783916
1198;00:10:50;844593.286 6520218.2902;843656.9246 6519834.1696
1199;00:10:50;842966.987225 6519878.761507;844480.5433 6520450.0164
1200;00:10:50;843260.778 6520151.4858;843239.396612 6520073.970101
1201;00:10:51;842872.935922 6520868.859801;844351.726293 6519883.539212
1202;00:10:52;842966.987225 6519878.761507;843656.9246 6519834.1696
1203;00:10:53;844462.989651 6520644.367132;844194.3295 6519860.1052
1204;00:10:53;843409.824 6519795.0649;843901.0703 6519866.5502
1205;00:10:53;844022.7772 6520080.4604;843112.7044 6519866.9951
1206;00:10:54;844593.286 6520218.2902;843317.6397 6519780.692
1207;00:10:54;842872.935922 6520868.859801;844591.4105 6519934.9879
1208;00:10:54;842966.987225 6519878.761507;843656.9246 6519834.1696
1209;00:10:55;844393.8087 6519808.1447;843703.726664 6519971.126841
1210;00:10:55;843697.48263875 6520437.45897125;844194.3295 6519860.1052
1211;00:10:56;843703.084336 6519977.092359;844359.524784 6519939.593822
1212;00:10:56;844341.165194 6520945.856138;844480.5433 6520450.0164
1213;00:10:57;842966.987225 6519878.761507;843317.6397 6519780.692
1214;00:10:57;844393.8087 6519808.1447;844194.3295 6519860.1052
1215;00:10:58;842872.935922 6520868.859801;842874.672878 6520886.775799
1216;00:10:58;843409.824 6519795.0649;844512.440038 6520350.015032
1217;00:11:00;842966.987225 6519878.761507;844194.3295 6519860.1052
1218;00:11:00;844431.3324 6520823.2025;844351.726293 6519883.539212
1219;00:11:01;843782.6886 6520704.6602;842930.346171 6520447.476392
1220;00:11:02;844341.165194 6520945.856138;843901.0703 6519866.5502
1221;00:11:02;844431.3324 6520823.2025;843112.7044 6519866.9951
1222;00:11:03;844341.165194 6520945.856138;842930.346171 6520447.476392
1223;00:11:03;842966.987225 6519878.761507;844351.726293 6519883.539212
1224;00:11:03;843245.331788 6520074.849699;843901.0703 6519866.5502
1225;00:11:03;844035.4799 6520003.0016;843312.089858 6521426.578666
1226;00:11:04;842872.935922 6520868.859801;844194.3295 6519860.1052
1227;00:11:04;843409.824 6519795.0649;844591.4105 6519934.9879
1228;00:11:04;844025.6641 6520354.8992;843112.7044 6519866.9951
1229;00:11:06;844593.286 6520218.2902;844591.4105 6519934.9879
1230;00:11:06;842966.987225 6519878.761507;844351.726293 6519883.539212
1231;00:11:06;844393.8087 6519808.1447;843317.6397 6519780.692
1232;00:11:07;844357.689507 6519884.202588;844351.726293 6519883.539212
1233;00:11:07;843289.1433 6519968.8644;843239.396612 6520073.970101
1234;00:11:08;844393.8087 6519808.1447;843901.0703 6519866.5502
1235;00:11:09;842872.935922 6520868.859801;843901.0703 6519866.5502
1236;00:11:09;844341.165194 6520945.856138;844512.440038 6520350.015032
1237;00:11:09;843409.824 6519795.0649;844343.432406 6520934.072262
1238;00:11:10;844462.989651 6520644.367132;843239.396612 6520073.970101
1239;00:11:11;844593.286 6520218.2902;844194.3295 6519860.1052
1240;00:11:11;842872.935922 6520868.859801;842874.672878 6520886.775799
1241;00:11:13;844341.165194 6520945.856138;843317.6397 6519780.692
1242;00:11:13;842966.987225 6519878.761507;843901.0703 6519866.5502
1243;00:11:13;843670.99357325 6520609.066809501;844512.440038 6520350.015032
1244;00:11:14;844593.286 6520218.2902;842930.346171 6520447.476392
1245;00:11:14;842872.935922 6520868.859801;844194.3295 6519860.1052
1246;00:11:14;843561.6331 6519819.7203;844591.4105 6519934.9879
1247;00:11:15;844341.165194 6520945.856138;844591.4105 6519934.9879
1248;00:11:15;843283.17 6521456.1002;844591.4105 6519934.9879
1249;00:11:16;844593.286 6520218.2902;844480.5433 6520450.0164
1250;00:11:16;842872.935922 6520868.859801;843703.726664 6519971.126841
1251;00:11:17;843409.824 6519795.0649;842874.672878 6520886.775799
1252;00:11:18;844462.989651 6520644.367132;843317.6397 6519780.692
1253;00:11:18;844593.286 6520218.2902;844591.4105 6519934.9879
1254;00:11:18;842872.935922 6520868.859801;842874.672878 6520886.775799
1255;00:11:18;844393.8087 6519808.1447;843239.396612 6520073.970101
1256;00:11:19;844593.286 6520218.2902;843112.7044 6519866.9951
1257;00:11:19;842872.935922 6520868.859801;843312.089858 6521426.578666
1258;00:11:19;844341.165194 6520945.856138;844343.432406 6520934.072262
1259;00:11:20;842966.987225 6519878.761507;844480.5433 6520450.0164
1260;00:11:20;843409.824 6519795.0649;844351.726293 6519883.539212
1261;00:11:20;844431.3324 6520823.2025;843481.8564 6519806.7462
1262;00:11:22;842872.935922 6520868.859801;843481.8564 6519806.7462
1263;00:11:23;843146.8685 6519868.9029;843239.396612 6520073.970101
1264;00:11:24;844593.286 6520218.2902;842930.346171 6520447.476392
1265;00:11:24;842930.874029 6520435.488008;843481.8564 6519806.7462
1266;00:11:24;843409.824 6519795.0649;843656.9246 6519834.1696
1267;00:11:24;843975.2768128 6519915.8412101995;843112.7044 6519866.9951
1268;00:11:26;842966.987225 6519878.761507;844359.524784 6519939.593822
1269;00:11:26;843409.824 6519795.0649;844012.319007 6520299.783916
1270;00:11:27;844593.286 6520218.2902;843901.0703 6519866.5502
1271;00:11:30;843945.2577 6520070.8655;843112.7044 6519866.9951
1272;00:11:31;844018.253593 6520300.667484;844194.3295 6519860.1052
1273;00:11:31;844341.165194 6520945.856138;842930.346171 6520447.476392
1274;00:11:31;842966.987225 6519878.761507;844591.4105 6519934.9879
1275;00:11:31;844431.3324 6520823.2025;844480.5433 6520450.0164
1276;00:11:32;844593.286 6520218.2902;842874.672878 6520886.775799
1277;00:11:33;844462.989651 6520644.367132;843656.9246 6519834.1696
1278;00:11:33;843703.084336 6519977.092359;844343.432406 6520934.072262
1279;00:11:33;842872.935922 6520868.859801;844512.440038 6520350.015032
1280;00:11:33;842966.987225 6519878.761507;843901.0703 6519866.5502
1281;00:11:33;844431.3324 6520823.2025;843703.726664 6519971.126841
1282;00:11:34;843788.9858 6520668.151;842930.346171 6520447.476392
1283;00:11:36;844341.165194 6520945.856138;842930.346171 6520447.476392
1284;00:11:37;844462.989651 6520644.367132;844591.4105 6519934.9879
1285;00:11:37;843409.824 6519795.0649;844194.3295 6519860.1052
1286;00:11:37;844393.8087 6519808.1447;843656.9246 6519834.1696
1287;00:11:37;844431.3324 6520823.2025;843112.7044 6519866.9951
1288;00:11:38;843703.084336 6519977.092359;844351.726293 6519883.539212
1289;00:11:38;842966.987225 6519878.761507;843703.726664 6519971.126841
1290;00:11:39;844593.286 6520218.2902;844512.440038 6520350.015032
1291;00:11:39;842872.935922 6520868.859801;844359.524784 6519939.593822
1292;00:11:40;844462.989651 6520644.367132;844343.432406 6520934.072262
1293;00:11:40;844341.165194 6520945.856138;843656.9246 6519834.1696
1294;00:11:40;843409.824 6519795.0649;844512.440038 6520350.015032
1295;00:11:41;842872.935922 6520868.859801;843239.396612 6520073.970101
1296;00:11:41;843283.17 6521456.1002;842874.672878 6520886.775799
1297;00:11:42;844462.989651 6520644.367132;844351.726293 6519883.539212
1298;00:11:42;842872.935922 6520868.859801;843703.726664 6519971.126841
1299;00:11:42;844431.3324 6520823.2025;843901.0703 6519866.5502
1300;00:11:43;844176.6574 6520512.8488;842874.672878 6520886.775799
1301;00:11:44;844593.286 6520218.2902;842930.346171 6520447.476392
1302;00:11:45;844462.989651 6520644.367132;844480.5433 6520450.0164
1303;00:11:45;842872.935922 6520868.859801;844359.524784 6519939.593822
1304;00:11:46;844462.989651 6520644.367132;844512.440038 6520350.015032
1305;00:11:46;844393.8087 6519808.1447;842874.672878 6520886.775799
1306;00:11:47;844593.286 6520218.2902;844480.5433 6520450.0164
1307;00:11:48;842872.935922 6520868.859801;843481.8564 6519806.7462
1308;00:11:48;842966.987225 6519878.761507;844591.4105 6519934.9879
1309;00:11:48;844393.8087 6519808.1447;843703.726664 6519971.126841
1310;00:11:48;844431.3324 6520823.2025;844480.5433 6520450.0164
1311;00:11:50;844462.989651 6520644.367132;844480.5433 6520450.0164
1312;00:11:50;842872.935922 6520868.859801;844351.726293 6519883.539212
1313;00:11:52;842966.987225 6519878.761507;842874.672878 6520886.775799
1314;00:11:54;844593.286 6520218.2902;844591.4105 6519934.9879
1315;00:11:54;842966.987225 6519878.761507;844012.319007 6520299.783916
1316;00:11:54;843741.6425 6520167.1759;844351.726293 6519883.539212
1317;00:11:55;842872.935922 6520868.859801;843239.396612 6520073.970101
1318;00:11:56;844341.165194 6520945.856138;844591.4105 6519934.9879
1319;00:11:56;842966.987225 6519878.761507;842930.346171 6520447.476392
1320;00:11:57;844462.989651 6520644.367132;843239.396612 6520073.970101
1321;00:11:57;842872.935922 6520868.859801;844012.319007 6520299.783916
1322;00:11:57;844393.8087 6519808.1447;844480.5433 6520450.0164
1323;00:12:01;844393.8087 6519808.1447;844012.319007 6520299.783916
1324;00:12:01;843532.3783 6520006.7631;844351.726293 6519883.539212
1325;00:12:02;842872.935922 6520868.859801;844480.5433 6520450.0164
1326;00:12:02;844421.26313825 6520638.1075135;842874.672878 6520886.775799
1327;00:12:03;842966.987225 6519878.761507;843901.0703 6519866.5502
1328;00:12:04;844462.989651 6520644.367132;844480.5433 6520450.0164
1329;00:12:04;844393.8087 6519808.1447;844512.440038 6520350.015032
1330;00:12:04;844431.3324 6520823.2025;843656.9246 6519834.1696
1331;00:12:05;842872.935922 6520868.859801;843239.396612 6520073.970101
1332;00:12:06;844462.989651 6520644.367132;843317.6397 6519780.692
1333;00:12:06;844593.286 6520218.2902;843112.7044 6519866.9951
1334;00:12:07;843409.824 6519795.0649;843901.0703 6519866.5502
1335;00:12:07;844393.8087 6519808.1447;842874.672878 6520886.775799
1336;00:12:07;844431.3324 6520823.2025;844591.4105 6519934.9879
1337;00:12:08;842872.935922 6520868.859801;842874.672878 6520886.775799
1338;00:12:09;844404.4784 6519817.2823;844591.4105 6519934.9879
1339;00:12:10;843703.084336 6519977.092359;843312.089858 6521426.578666
1340;00:12:10;842872.935922 6520868.859801;843656.9246 6519834.1696
1341;00:12:10;842966.987225 6519878.761507;842874.672878 6520886.775799
1342;00:12:10;843278.2115 6520037.4793;843481.8564 6519806.7462
1343;00:12:11;844393.8087 6519808.1447;843239.396612 6520073.970101
1344;00:12:12;844018.253593 6520300.667484;844194.3295 6519860.1052
1345;00:12:12;844593.286 6520218.2902;844012.319007 6520299.783916
1346;00:12:12;842966.987225 6519878.761507;844591.4105 6519934.9879
1347;00:12:12;844404.4784 6519817.2823;844591.4105 6519934.9879
1348;00:12:12;844431.3324 6520823.2025;844359.524784 6519939.593822
1349;00:12:12;843551.9825745 6520502.775888834;844512.440038 6520350.015032
1350;00:12:13;842872.935922 6520868.859801;843239.396612 6520073.970101
1351;00:12:15;842872.935922 6520868.859801;844480.5433 6520450.0164
1352;00:12:15;844431.3324 6520823.2025;843481.8564 6519806.7462
1353;00:12:16;844462.989651 6520644.367132;842874.672878 6520886.775799
1354;00:12:16;844341.165194 6520945.856138;844591.4105 6519934.9879
1355;00:12:16;842966.987225 6519878.761507;844359.524784 6519939.593822
1356;00:12:16;843409.824 6519795.0649;842930.346171 6520447.476392
1357;00:12:16;843710.6734 6520360.8426;843656.9246 6519834.1696
1358;00:12:17;844404.4784 6519817.2823;844343.432406 6520934.072262
1359;00:12:18;843409.824 6519795.0649;844480.5433 6520450.0164
1360;00:12:18;844272.5762 6519871.9419;844591.4105 6519934.9879
1361;00:12:19;842872.935922 6520868.859801;844591.4105 6519934.9879
1362;00:12:19;844393.8087 6519808.1447;843481.8564 6519806.7462
1363;00:12:20;843561.6331 6519819.7203;843656.9246 6519834.1696
1364;00:12:20;844431.3324 6520823.2025;844480.5433 6520450.0164
1365;00:12:21;842966.987225 6519878.761507;844012.319007 6520299.783916
1366;00:12:21;844393.8087 6519808.1447;844512.440038 6520350.015032
1367;00:12:22;844462.989651 6520644.367132;843656.9246 6519834.1696
1368;00:12:22;842872.935922 6520868.859801;842874.672878 6520886.775799
1369;00:12:23;844431.3324 6520823.2025;844359.524784 6519939.593822
1370;00:12:25;843922.0026 6519835.9383;844194.3295 6519860.1052
1371;00:12:25;844593.286 6520218.2902;844194.3295 6519860.1052
1372;00:12:25;842872.935922 6520868.859801;843317.6397 6519780.692
1373;00:12:25;844512.298762 6520356.013368;843481.8564 6519806.7462
1374;00:12:26;843703.084336 6519977.092359;844512.440038 6520350.015032
1375;00:12:26;844341.165194 6520945.856138;844512.440038 6520350.015032
1376;00:12:26;842966.987225 6519878.761507;843481.8564 6519806.7462
1377;00:12:26;843245.331788 6520074.849699;843901.0703 6519866.5502
1378;00:12:26;843945.2577 6520070.8655;843112.7044 6519866.9951
1379;00:12:27;844393.8087 6519808.1447;844359.524784 6519939.593822
1380;00:12:28;844462.989651 6520644.367132;844591.4105 6519934.9879
1381;00:12:28;844593.286 6520218.2902;844012.319007 6520299.783916
1382;00:12:28;843409.824 6519795.0649;843239.396612 6520073.970101
1383;00:12:29;844341.165194 6520945.856138;843239.396612 6520073.970101
1384;00:12:29;844404.4784 6519817.2823;844012.319007 6520299.783916
1385;00:12:29;844431.3324 6520823.2025;843112.7044 6519866.9951
1386;00:12:30;844462.989651 6520644.367132;843481.8564 6519806.7462
1387;00:12:31;842872.935922 6520868.859801;844012.319007 6520299.783916
1388;00:12:31;843409.824 6519795.0649;843656.9246 6519834.1696
1389;00:12:31;844334.1917 6520028.9051;843703.726664 6519971.126841
1390;00:12:32;844462.989651 6520644.367132;844351.726293 6519883.539212
1391;00:12:34;844593.286 6520218.2902;844343.432406 6520934.072262
1392;00:12:34;844341.165194 6520945.856138;842930.346171 6520447.476392
1393;00:12:34;844393.8087 6519808.1447;842874.672878 6520886.775799
1394;00:12:34;844431.3324 6520823.2025;844012.319007 6520299.783916
1395;00:12:35;842872.935922 6520868.859801;843901.0703 6519866.5502
1396;00:12:36;844132.2 6520287.4198;842874.672878 6520886.775799
1397;00:12:37;844593.286 6520218.2902;843317.6397 6519780.692
1398;00:12:37;842966.987225 6519878.761507;843312.089858 6521426.578666
1399;00:12:37;843409.824 6519795.0649;842874.672878 6520886.775799
1400;00:12:39;844462.989651 6520644.367132;843239.396612 6520073.970101
1401;00:12:39;843922.0026 6519835.9383;844351.726293 6519883.539212
1402;00:12:39;844018.253593 6520300.667484;844194.3295 6519860.1052
1403;00:12:39;844593.286 6520218.2902;842874.672878 6520886.775799
1404;00:12:39;842872.935922 6520868.859801;844359.524784 6519939.593822
1405;00:12:39;843283.17 6521456.1002;844194.3295 6519860.1052
1406;00:12:40;842966.987225 6519878.761507;844343.432406 6520934.072262
1407;00:12:40;844393.8087 6519808.1447;842874.672878 6520886.775799
1408;00:12:40;844431.3324 6520823.2025;844512.440038 6520350.015032
1409;00:12:41;844393.8087 6519808.1447;843656.9246 6519834.1696
1410;00:12:42;843922.0026 6519835.9383;844194.3295 6519860.1052
1411;00:12:42;842872.935922 6520868.859801;842930.346171 6520447.476392
1412;00:12:42;843409.824 6519795.0649;844591.4105 6519934.9879
1413;00:12:42;844431.3324 6520823.2025;844351.726293 6519883.539212
1414;00:12:44;844462.989651 6520644.367132;844343.432406 6520934.072262
1415;00:12:44;842966.987225 6519878.761507;843703.726664 6519971.126841
1416;00:12:44;843346.028 6521194.3067;843945.2577 6520070.8655
1417;00:12:45;844431.3324 6520823.2025;843656.9246 6519834.1696
1418;00:12:46;844393.8087 6519808.1447;843703.726664 6519971.126841
1419;00:12:47;842966.987225 6519878.761507;844591.4105 6519934.9879
1420;00:12:48;844431.3324 6520823.2025;844351.726293 6519883.539212
1421;00:12:48;843750.5529025 6520836.0278765;843317.6397 6519780.692
1422;00:12:49;842966.987225 6519878.761507;843317.6397 6519780.692
